Year,Month,Project,Approved_Caseload,Pregnant_Women,Full_Breastfed_Women,Partial_Breastfed_Women,Postpartum_Women,Total_Women,Full_Breastfed_Infants,Partial_Breastfed_Infants,Full_Formula_Fed_Infants,Total_Infants,Total_Children,Total_Participants,MtM_Caseload_Difference,Gen_Admin_Money,Date,Fiscal_Month,Local_Agency,Time_Shift,Fiscal_Year,FFF_Infants_Est
2019,2,28,2350,109,27,151,80,367,23,236,99,358,771,1496,23,20106.24,2/1/2019,Feb,LA 28,5/1/2019,FY19,14455.155
2019,2,29,16000,995,367,1780,523,3665,308,1907,1357,3572,5819,13056,-55,196362.24,2/1/2019,Feb,LA 29,5/1/2019,FY19,198137.8317
2019,2,30,3750,234,46,279,251,810,37,313,479,829,1109,2748,-25,38691.84,2/1/2019,Feb,LA 30,5/1/2019,FY19,69939.58833
2019,2,31,18900,1252,626,985,856,3719,549,1097,1915,3561,6649,13929,-64,178291.2,2/1/2019,Feb,LA 31,5/1/2019,FY19,279612.3417
2019,2,33,48200,2434,725,2026,1863,7048,677,2038,4269,6984,14107,28139,283,360179.2,2/1/2019,Feb,LA 33,5/1/2019,FY19,623323.805
2019,2,34,4450,289,150,127,333,899,136,142,729,1007,1453,3359,22,47294.72,2/1/2019,Feb,LA 34,5/1/2019,FY19,106442.505
2019,2,35,14500,566,258,912,452,2188,218,966,1113,2297,3146,7631,-42,95234.88,2/1/2019,Feb,LA 35,5/1/2019,FY19,162510.985
2019,2,36,9850,562,336,528,433,1859,303,576,1091,1970,3363,7192,-62,98961.92,2/1/2019,Feb,LA 36,5/1/2019,FY19,159298.7283
2019,2,37,5150,284,76,117,413,890,72,123,824,1019,1533,3442,-5,56173.44,2/1/2019,Feb,LA 37,5/1/2019,FY19,120313.6133
2019,2,38,5400,354,73,373,297,1097,64,409,605,1078,1567,3742,-41,52687.36,2/1/2019,Feb,LA 38,5/1/2019,FY19,88337.05833
2019,2,39,29800,1978,700,2122,1330,6130,542,2413,2930,5885,11647,23662,-237,348304.64,2/1/2019,Feb,LA 39,5/1/2019,FY19,427814.1833
2019,2,40,5100,257,51,264,355,927,47,279,758,1084,1313,3324,40,46801.92,2/1/2019,Feb,LA 40,5/1/2019,FY19,110676.8433
2019,2,41,49350,2288,691,2685,1990,7654,568,2855,4560,7983,13705,29342,-537,338019.84,2/1/2019,Feb,LA 41,5/1/2019,FY19,665813.2
2019,2,42,8600,422,275,485,300,1482,248,529,800,1577,2609,5668,-45,77991.68,2/1/2019,Feb,LA 42,5/1/2019,FY19,116809.3333
2019,2,43,1500,65,25,145,29,264,16,158,72,246,493,1003,-4,16689.92,2/1/2019,Feb,LA 43,5/1/2019,FY19,10512.84
2019,2,44,2800,148,26,93,162,429,26,91,347,464,1112,2005,-37,32080,2/1/2019,Feb,LA 44,5/1/2019,FY19,50666.04833
2019,2,46,7600,371,137,422,338,1268,117,476,724,1317,1784,4369,-102,60117.44,2/1/2019,Feb,LA 46,5/1/2019,FY19,105712.4467
2019,2,48,69700,3211,928,5310,2363,11812,758,5709,5380,11847,18508,42167,-123,499257.28,2/1/2019,Feb,LA 48,5/1/2019,FY19,785542.7667
2019,2,49,1050,45,8,49,67,169,8,64,123,195,376,740,-30,12313.6,2/1/2019,Feb,LA 49,5/1/2019,FY19,17959.435
2019,2,51,3400,246,75,183,207,711,67,202,421,690,1258,2659,-7,37438.72,2/1/2019,Feb,LA 51,5/1/2019,FY19,61470.91167
2019,2,53,1550,110,49,148,56,363,32,172,119,323,619,1305,-16,21715.2,2/1/2019,Feb,LA 53,5/1/2019,FY19,17375.38833
2019,2,54,60900,2579,954,4009,2498,10040,767,4326,5310,10403,15089,35532,-68,420698.88,2/1/2019,Feb,LA 54,5/1/2019,FY19,775321.95
2019,2,56,4750,262,91,197,219,769,84,218,495,797,1307,2873,-9,45968,2/1/2019,Feb,LA 56,5/1/2019,FY19,72275.775
2019,2,58,3800,207,47,118,206,578,45,116,456,617,1083,2278,-86,32074.24,2/1/2019,Feb,LA 58,5/1/2019,FY19,66581.32
2019,2,59,5500,404,133,386,284,1207,128,402,684,1214,1949,4370,62,55936,2/1/2019,Feb,LA 59,5/1/2019,FY19,99871.98
2019,2,60,1600,98,28,99,68,293,25,99,167,291,459,1043,1,17355.52,2/1/2019,Feb,LA 60,5/1/2019,FY19,24383.94833
2019,2,61,2400,133,41,46,169,389,35,57,319,411,732,1532,-22,25492.48,2/1/2019,Feb,LA 61,5/1/2019,FY19,46577.72167
2019,2,62,1650,119,48,59,114,340,41,66,241,348,502,1190,39,19801.6,2/1/2019,Feb,LA 62,5/1/2019,FY19,35188.81167
2019,2,63,1500,68,24,46,80,218,21,59,153,233,374,825,-19,13728,2/1/2019,Feb,LA 63,5/1/2019,FY19,22339.785
2019,2,64,1800,107,50,81,97,335,40,92,242,374,672,1381,11,23421.76,2/1/2019,Feb,LA 64,5/1/2019,FY19,35334.82333
2019,2,65,2800,203,23,72,251,549,22,73,535,630,851,2030,2,29881.6,2/1/2019,Feb,LA 65,5/1/2019,FY19,78116.24167
2019,2,67,2100,97,26,106,123,352,24,112,261,397,715,1464,-11,24360.96,2/1/2019,Feb,LA 67,5/1/2019,FY19,38109.045
2019,2,69,2850,151,51,95,174,471,45,107,370,522,1009,2002,-29,32672.64,2/1/2019,Feb,LA 69,5/1/2019,FY19,54024.31667
2019,2,70,750,20,5,21,38,84,4,20,74,98,135,317,-21,5376.32,2/1/2019,Feb,LA 70,5/1/2019,FY19,10804.86333
2019,2,71,12450,467,281,820,369,1937,246,872,877,1995,3087,7019,16,87597.12,2/1/2019,Feb,LA 71,5/1/2019,FY19,128052.2317
2019,2,73,13500,915,234,617,928,2694,222,645,2021,2888,5493,11075,-43,127584,2/1/2019,Feb,LA 73,5/1/2019,FY19,295089.5783
2019,2,74,1250,88,32,89,64,273,28,96,136,260,384,917,-9,15258.88,2/1/2019,Feb,LA 74,5/1/2019,FY19,19857.58667
2019,2,77,42500,2687,905,5146,886,9624,701,5574,2206,8481,16491,34596,-216,520323.84,2/1/2019,Feb,LA 77,5/1/2019,FY19,322101.7367
2019,2,89,6050,297,217,520,56,1090,185,576,176,937,1602,3629,-82,46451.2,2/1/2019,Feb,LA 89,5/1/2019,FY19,25698.05333
2019,2,90,5850,339,85,523,241,1188,69,548,465,1082,1957,4227,-45,51400.32,2/1/2019,Feb,LA 90,5/1/2019,FY19,67895.425
2019,2,95,2100,93,64,71,119,347,60,89,247,396,628,1371,-41,23252.16,2/1/2019,Feb,LA 95,5/1/2019,FY19,36064.88167
2019,2,100,8600,554,164,548,417,1683,144,556,951,1651,2622,5956,-52,91484.16,2/1/2019,Feb,LA 100,5/1/2019,FY19,138857.095
2019,2,105,1100,50,15,22,58,145,15,26,128,169,414,728,-24,12113.92,2/1/2019,Feb,LA 105,5/1/2019,FY19,18689.49333
2019,2,108,6200,287,70,291,306,954,63,299,628,990,1443,3387,-82,47688.96,2/1/2019,Feb,LA 108,5/1/2019,FY19,91695.32667
2019,2,110,1100,38,16,70,43,167,12,87,105,204,348,719,-5,11964.16,2/1/2019,Feb,LA 110,5/1/2019,FY19,15331.225
2019,2,126,1000,58,15,41,57,171,14,46,125,185,352,708,3,11781.12,2/1/2019,Feb,LA 126,5/1/2019,FY19,18251.45833
2019,2,132,8350,472,152,621,381,1626,121,671,779,1571,2913,6110,-115,93849.6,2/1/2019,Feb,LA 132,5/1/2019,FY19,113743.0883
2021,2,1,30661,1981,661,2958,787,6387,654,3130,1876,5660,10951,22998,-1087,355549.08,2/1/2021,Feb,LA 1,5/1/2021,FY21,273917.8867
2021,2,3,23144,1522,252,2342,766,4882,245,2407,1808,4460,10736,20078,20,290327.88,2/1/2021,Feb,LA 3,5/1/2021,FY21,263989.0933
2021,2,4,1087,73,19,61,55,208,19,66,112,197,521,926,-25,16029.06,2/1/2021,Feb,LA 4,5/1/2021,FY21,16353.30667
2021,2,5,7127,616,164,595,339,1714,149,688,631,1468,2968,6150,93,88929,2/1/2021,Feb,LA 5,5/1/2021,FY21,92133.36167
2021,2,7,73828,3867,838,9935,2376,17016,809,10533,4917,16259,27514,60789,-2079,750744.15,2/1/2021,Feb,LA 7,5/1/2021,FY21,717939.365
2021,2,10,3332,240,69,183,215,707,67,189,463,719,1076,2502,-77,37930.32,2/1/2021,Feb,LA 10,5/1/2021,FY21,67603.40167
2021,2,11,5012,353,64,383,289,1089,67,453,610,1130,1696,3915,-34,55123.2,2/1/2021,Feb,LA 11,5/1/2021,FY21,89067.11667
2021,2,12,61059,4367,677,7487,1459,13990,665,7788,2994,11447,27936,53373,-325,733878.75,2/1/2021,Feb,LA 12,5/1/2021,FY21,437158.93
2021,2,13,23379,1713,115,1957,1128,4913,113,2170,2145,4428,11269,20610,-545,353873.7,2/1/2021,Feb,LA 13,5/1/2021,FY21,313195.025
2021,2,17,32495,1950,311,3813,1322,7396,296,3977,2626,6899,12669,26964,-400,378304.92,2/1/2021,Feb,LA 17,5/1/2021,FY21,383426.6367
2021,2,19,2806,181,30,204,154,569,30,215,306,551,1068,2188,-70,36211.4,2/1/2021,Feb,LA 19,5/1/2021,FY21,44679.57
2021,2,20,4509,302,87,256,278,923,85,266,622,973,1809,3705,-134,63651.9,2/1/2021,Feb,LA 20,5/1/2021,FY21,90819.25667
2021,2,21,3830,312,96,151,251,810,94,159,564,817,1337,2964,-64,45171.36,2/1/2021,Feb,LA 21,5/1/2021,FY21,82350.58
2021,2,22,7922,472,118,398,444,1432,122,448,1053,1623,2880,5935,-163,85760.75,2/1/2021,Feb,LA 22,5/1/2021,FY21,153750.285
2021,2,24,4098,237,38,522,116,913,36,530,226,792,1630,3335,-37,57261.95,2/1/2021,Feb,LA 24,5/1/2021,FY21,32998.63667
2021,2,26,62292,3549,464,6518,2125,12656,438,6899,4529,11866,22658,47180,-1206,599657.8,2/1/2021,Feb,LA 26,5/1/2021,FY21,661286.8383
2021,2,28,1895,89,24,126,66,305,23,120,168,311,648,1264,-13,18467.04,2/1/2021,Feb,LA 28,5/1/2021,FY21,24529.96
2021,2,29,16958,1008,309,1859,576,3752,297,1939,1278,3514,6705,13971,-239,225352.23,2/1/2021,Feb,LA 29,5/1/2021,FY21,186602.91
2021,2,30,3281,218,33,335,177,763,30,356,348,734,1071,2568,3,38853.84,2/1/2021,Feb,LA 30,5/1/2021,FY21,50812.06
2021,2,31,16463,1337,502,1255,823,3917,494,1315,1863,3672,7472,15061,-194,207088.75,2/1/2021,Feb,LA 31,5/1/2021,FY21,272019.735
2021,2,34,3748,252,105,139,260,756,105,140,598,843,1311,2910,-109,43970.1,2/1/2021,Feb,LA 34,5/1/2021,FY21,87314.97667
2021,2,35,8945,603,211,894,506,2214,202,917,1182,2301,3180,7695,-233,102728.25,2/1/2021,Feb,LA 35,5/1/2021,FY21,172585.79
2021,2,36,9857,572,289,685,500,2046,288,719,1118,2125,3672,7843,-227,115448.96,2/1/2021,Feb,LA 36,5/1/2021,FY21,163241.0433
2021,2,37,4414,286,66,143,382,877,68,155,775,998,1442,3317,-131,56952.89,2/1/2021,Feb,LA 37,5/1/2021,FY21,113159.0417
2021,2,38,5328,357,88,486,258,1189,88,506,556,1150,1764,4103,-63,61873.24,2/1/2021,Feb,LA 38,5/1/2021,FY21,81182.48667
2021,2,39,27061,2023,540,2415,1343,6321,523,2580,2754,5857,12038,24216,-503,415788.72,2/1/2021,Feb,LA 39,5/1/2021,FY21,402116.13
2021,2,40,4006,227,37,299,272,835,37,321,549,907,1214,2956,-70,44635.6,2/1/2021,Feb,LA 40,5/1/2021,FY21,80160.405
2021,2,41,37978,2384,645,3758,1547,8334,623,4089,3147,7859,13920,30113,-621,371594.42,2/1/2021,Feb,LA 41,5/1/2021,FY21,459498.715
2021,2,42,7725,454,196,521,311,1482,197,536,771,1504,3212,6198,-145,91792.38,2/1/2021,Feb,LA 42,5/1/2021,FY21,112574.995
2021,2,43,1475,85,22,134,57,298,22,146,126,294,490,1082,-56,19443.54,2/1/2021,Feb,LA 43,5/1/2021,FY21,18397.47
2021,2,44,2311,165,29,111,151,456,30,120,320,470,927,1853,-13,31945.72,2/1/2021,Feb,LA 44,5/1/2021,FY21,46723.73333
2021,2,46,7046,477,150,705,341,1673,150,725,773,1648,2453,5774,-169,86610,2/1/2021,Feb,LA 46,5/1/2021,FY21,112867.0183
2021,2,48,49558,2366,602,5567,1882,10417,586,5868,3982,10436,17366,38219,-891,484999.11,2/1/2021,Feb,LA 48,5/1/2021,FY21,581418.4567
2021,2,49,1025,59,8,76,51,194,8,86,95,189,444,827,1,14811.57,2/1/2021,Feb,LA 49,5/1/2021,FY21,13871.10833
2021,2,51,3372,261,60,219,170,710,58,233,394,685,1303,2698,-85,41036.58,2/1/2021,Feb,LA 51,5/1/2021,FY21,57528.59667
2021,2,53,1577,105,22,192,71,390,22,195,151,368,605,1363,-55,24370.44,2/1/2021,Feb,LA 53,5/1/2021,FY21,22047.76167
2021,2,54,40884,2250,555,3628,2193,8626,542,3833,4604,8979,12906,30511,-1274,387184.59,2/1/2021,Feb,LA 54,5/1/2021,FY21,672237.7133
2021,2,56,3649,267,77,211,249,804,77,233,557,867,1433,3104,30,53544,2/1/2021,Feb,LA 56,5/1/2021,FY21,81328.49833
2021,2,58,2778,185,54,127,210,576,53,135,463,651,964,2191,-66,33347.02,2/1/2021,Feb,LA 58,5/1/2021,FY21,67603.40167
2021,2,59,6499,456,154,392,333,1335,149,404,725,1278,2363,4976,-132,68469.76,2/1/2021,Feb,LA 59,5/1/2021,FY21,105858.4583
2021,2,60,1268,65,14,75,70,224,13,76,154,243,428,895,-37,16047.35,2/1/2021,Feb,LA 60,5/1/2021,FY21,22485.79667
2021,2,61,1738,130,36,82,122,370,37,83,268,388,704,1462,-40,26272.14,2/1/2021,Feb,LA 61,5/1/2021,FY21,39131.12667
2021,2,62,1871,189,38,93,145,465,38,96,292,426,590,1481,28,26643.19,2/1/2021,Feb,LA 62,5/1/2021,FY21,42635.40667
2021,2,63,988,61,21,41,77,200,21,65,147,233,288,721,-4,13143.83,2/1/2021,Feb,LA 63,5/1/2021,FY21,21463.715
2021,2,64,1898,103,47,88,97,335,45,91,216,352,658,1345,-14,24492.45,2/1/2021,Feb,LA 64,5/1/2021,FY21,31538.52
2021,2,65,2343,118,14,98,177,407,15,105,365,485,600,1492,-25,22514.28,2/1/2021,Feb,LA 65,5/1/2021,FY21,53294.25833
2021,2,67,1855,117,24,129,100,370,23,133,225,381,652,1403,-38,25043.55,2/1/2021,Feb,LA 67,5/1/2021,FY21,32852.625
2021,2,69,2698,173,47,141,162,523,45,160,357,562,1169,2254,35,41067.88,2/1/2021,Feb,LA 69,5/1/2021,FY21,52126.165
2021,2,70,414,14,5,32,25,76,5,31,63,99,112,287,-13,5257.84,2/1/2021,Feb,LA 70,5/1/2021,FY21,9198.735
2021,2,71,9467,477,162,820,397,1856,159,855,822,1836,2957,6649,-263,88697.66,2/1/2021,Feb,LA 71,5/1/2021,FY21,120021.59
2021,2,73,12740,719,151,530,610,2010,149,555,1424,2128,5206,9344,-342,115491.84,2/1/2021,Feb,LA 73,5/1/2021,FY21,207920.6133
2021,2,74,1100,113,31,74,53,271,31,74,154,259,438,968,-8,17385.28,2/1/2021,Feb,LA 74,5/1/2021,FY21,22485.79667
2021,2,77,39626,2841,715,6340,588,10484,688,6558,1303,8549,16845,35878,-450,576559.46,2/1/2021,Feb,LA 77,5/1/2021,FY21,190253.2017
2021,2,89,5347,329,113,572,107,1121,111,603,244,958,1734,3813,-199,52505.01,2/1/2021,Feb,LA 89,5/1/2021,FY21,35626.84667
2021,2,90,6013,394,58,606,225,1283,52,647,450,1149,2181,4613,-151,63244.23,2/1/2021,Feb,LA 90,5/1/2021,FY21,65705.25
2021,2,95,1615,102,35,70,139,346,37,92,264,393,560,1299,-1,23615.82,2/1/2021,Feb,LA 95,5/1/2021,FY21,38547.08
2021,2,100,6722,452,98,449,388,1387,95,468,834,1397,2072,4856,-172,80269.68,2/1/2021,Feb,LA 100,5/1/2021,FY21,121773.73
2021,2,105,1639,295,43,83,131,552,41,80,196,317,567,1436,-77,25718.76,2/1/2021,Feb,LA 105,5/1/2021,FY21,28618.28667
2021,2,108,3966,249,59,221,320,849,58,246,636,940,1288,3077,-152,46831.94,2/1/2021,Feb,LA 108,5/1/2021,FY21,92863.42
2021,2,110,895,55,6,71,36,168,6,73,95,174,315,657,-21,11694.6,2/1/2021,Feb,LA 110,5/1/2021,FY21,13871.10833
2021,2,126,1052,73,16,61,60,210,13,61,130,204,494,908,4,16262.28,2/1/2021,Feb,LA 126,5/1/2021,FY21,18981.51667
2021,2,130,49814,4008,1307,3440,3526,12281,1294,3632,7491,12417,19386,44084,-847,812908.96,2/1/2021,Feb,LA 130,5/1/2021,FY21,1093773.395
2021,2,133,7898,457,110,885,263,1715,109,921,546,1576,2718,6009,-160,99088.41,2/1/2021,Feb,LA 133,5/1/2021,FY21,79722.37
2020,2,1,26118,1939,768,3111,628,6446,752,3149,1729,5630,10455,22531,-218,334360.04,2/1/2020,Feb,LA 1,5/1/2020,FY20,252454.1717
2020,2,3,23144,1808,271,2339,865,5283,263,2453,1831,4547,10245,20075,-65,278038.75,2/1/2020,Feb,LA 3,5/1/2020,FY20,267347.3617
2020,2,4,1087,70,13,59,50,192,12,60,128,200,499,891,-1,14977.71,2/1/2020,Feb,LA 4,5/1/2020,FY20,18689.49333
2020,2,5,7127,554,143,718,300,1715,133,795,623,1551,2761,6027,-14,83473.95,2/1/2020,Feb,LA 5,5/1/2020,FY20,90965.26833
2020,2,7,73828,4562,1150,11889,2046,19647,1098,12251,4646,17995,27063,64705,-28,768048.35,2/1/2020,Feb,LA 7,5/1/2020,FY20,678370.2033
2020,2,10,2831,226,83,204,194,707,78,215,417,710,1059,2476,3,35926.76,2/1/2020,Feb,LA 10,5/1/2020,FY20,60886.865
2020,2,11,4556,353,89,516,307,1265,84,553,608,1245,1726,4236,-5,57270.72,2/1/2020,Feb,LA 11,5/1/2020,FY20,88775.09333
2020,2,12,61059,4563,721,7120,1674,14078,698,7431,3355,11484,27030,52592,100,693688.48,2/1/2020,Feb,LA 12,5/1/2020,FY20,489869.1417
2020,2,13,23379,1824,139,2391,1080,5434,128,2537,2071,4736,10817,20987,7,346075.63,2/1/2020,Feb,LA 13,5/1/2020,FY20,302390.1617
2020,2,17,30284,2115,332,3675,1360,7482,319,3848,2678,6845,11992,26319,76,307801.76,2/1/2020,Feb,LA 17,5/1/2020,FY20,391019.2433
2020,2,19,2806,226,27,224,163,640,23,271,285,579,1253,2472,-23,39131.76,2/1/2020,Feb,LA 19,5/1/2020,FY20,41613.325
2020,2,20,4136,341,94,250,261,946,91,257,607,955,1773,3674,-22,60584.26,2/1/2020,Feb,LA 20,5/1/2020,FY20,88629.08167
2020,2,21,3388,291,93,159,267,810,89,160,592,841,1249,2900,-99,42079,2/1/2020,Feb,LA 21,5/1/2020,FY20,86438.90667
2020,2,22,7094,536,120,440,509,1605,120,461,1112,1693,2589,5887,79,91425.11,2/1/2020,Feb,LA 22,5/1/2020,FY20,162364.9733
2020,2,24,4098,296,32,553,113,994,30,577,230,837,1715,3546,33,58473.54,2/1/2020,Feb,LA 24,5/1/2020,FY20,33582.68333
2020,2,26,62292,3891,544,7439,2550,14424,510,7714,5091,13315,23748,51487,-377,628141.4,2/1/2020,Feb,LA 26,5/1/2020,FY20,743345.395
2020,2,28,1647,125,23,104,61,313,22,95,191,308,722,1343,-19,18600.55,2/1/2020,Feb,LA 28,5/1/2020,FY20,27888.22833
2020,2,29,15135,1110,377,2054,502,4043,353,2140,1151,3644,6240,13927,129,215868.5,2/1/2020,Feb,LA 29,5/1/2020,FY20,168059.4283
2020,2,30,3281,259,45,314,245,863,42,344,446,832,1236,2931,71,42528.81,2/1/2020,Feb,LA 30,5/1/2020,FY20,65121.20333
2020,2,31,16463,1383,548,1136,924,3991,533,1198,1974,3705,6725,14421,-214,190212.99,2/1/2020,Feb,LA 31,5/1/2020,FY20,288227.03
2020,2,33,32314,2576,727,2359,1686,7348,707,2460,3795,6962,14356,28666,-161,378104.54,2/1/2020,Feb,LA 33,5/1/2020,FY20,554114.275
2020,2,34,3748,310,122,125,289,846,118,130,687,935,1422,3203,-21,46475.53,2/1/2020,Feb,LA 34,5/1/2020,FY20,100310.015
2020,2,35,8945,621,217,986,478,2302,209,1026,1164,2399,3170,7871,-104,101221.06,2/1/2020,Feb,LA 35,5/1/2020,FY20,169957.58
2020,2,36,8542,646,301,510,518,1975,295,536,1223,2054,3265,7294,194,103428.92,2/1/2020,Feb,LA 36,5/1/2020,FY20,178572.2683
2020,2,37,3955,314,81,165,397,957,81,178,797,1056,1479,3492,-4,57583.08,2/1/2020,Feb,LA 37,5/1/2020,FY20,116371.2983
2020,2,38,4345,375,95,485,216,1171,95,535,438,1068,1742,3981,-32,57764.31,2/1/2020,Feb,LA 38,5/1/2020,FY20,63953.11
2020,2,39,27061,2107,547,2451,1382,6487,530,2643,2808,5981,11622,24090,-95,397244.1,2/1/2020,Feb,LA 39,5/1/2020,FY20,410000.76
2020,2,40,4006,243,51,333,359,986,50,350,715,1115,1407,3508,48,50901.08,2/1/2020,Feb,LA 40,5/1/2020,FY20,104398.3417
2020,2,41,35431,2628,611,3385,1703,8327,580,3495,3835,7910,13834,30071,-53,356942.77,2/1/2020,Feb,LA 41,5/1/2020,FY20,559954.7417
2020,2,42,6673,436,256,529,306,1527,248,546,766,1560,2681,5768,25,81790.24,2/1/2020,Feb,LA 42,5/1/2020,FY20,111844.9367
2020,2,43,1177,103,16,132,62,313,13,138,133,284,510,1107,-12,18985.05,2/1/2020,Feb,LA 43,5/1/2020,FY20,19419.55167
2020,2,44,2311,172,38,112,179,501,37,115,345,497,1071,2069,3,34117.81,2/1/2020,Feb,LA 44,5/1/2020,FY20,50374.025
2020,2,46,5539,463,179,614,348,1604,166,627,720,1513,2021,5138,36,76247.92,2/1/2020,Feb,LA 46,5/1/2020,FY20,105128.4
2020,2,48,49558,3205,706,6318,2099,12328,686,6562,4469,11717,18290,42335,-59,516487,2/1/2020,Feb,LA 48,5/1/2020,FY20,652526.1383
2020,2,49,908,65,1,63,71,200,1,73,102,176,405,781,-7,13394.15,2/1/2020,Feb,LA 49,5/1/2020,FY20,14893.19
2020,2,51,3020,242,66,243,169,720,63,258,344,665,1224,2609,-65,37856.59,2/1/2020,Feb,LA 51,5/1/2020,FY20,50228.01333
2020,2,53,1577,119,39,157,79,394,38,171,167,376,621,1391,14,23855.65,2/1/2020,Feb,LA 53,5/1/2020,FY20,24383.94833
2020,2,54,40884,2605,690,4348,2205,9848,646,4501,4909,10056,14282,34186,-188,417069.2,2/1/2020,Feb,LA 54,5/1/2020,FY20,716771.2717
2020,2,56,3298,265,74,222,207,768,75,227,501,803,1248,2819,-32,46485.31,2/1/2020,Feb,LA 56,5/1/2020,FY20,73151.845
2020,2,58,2778,233,48,132,230,643,47,138,491,676,1031,2350,6,34098.5,2/1/2020,Feb,LA 58,5/1/2020,FY20,71691.72833
2020,2,59,5239,446,153,436,337,1372,144,447,749,1340,2225,4937,66,65119.03,2/1/2020,Feb,LA 59,5/1/2020,FY20,109362.7383
2020,2,60,1268,85,32,79,71,267,33,81,180,294,469,1030,-22,17664.5,2/1/2020,Feb,LA 60,5/1/2020,FY20,26282.1
2020,2,61,1738,139,39,66,138,382,36,65,306,407,722,1511,-56,25913.65,2/1/2020,Feb,LA 61,5/1/2020,FY20,44679.57
2020,2,62,1356,133,44,55,121,353,42,57,244,343,517,1213,12,20802.95,2/1/2020,Feb,LA 62,5/1/2020,FY20,35626.84667
2020,2,63,988,77,29,56,76,238,22,66,161,249,366,853,2,14628.95,2/1/2020,Feb,LA 63,5/1/2020,FY20,23507.87833
2020,2,64,1587,120,42,77,116,355,39,72,255,366,714,1435,7,25083.8,2/1/2020,Feb,LA 64,5/1/2020,FY20,37232.975
2020,2,65,2343,179,31,112,204,526,30,115,436,581,829,1936,-4,28827.04,2/1/2020,Feb,LA 65,5/1/2020,FY20,63661.08667
2020,2,67,1686,126,31,105,122,384,31,117,268,416,753,1553,8,26633.95,2/1/2020,Feb,LA 67,5/1/2020,FY20,39131.12667
2020,2,69,2496,177,44,121,179,521,41,131,359,531,965,2017,-3,33925.94,2/1/2020,Feb,LA 69,5/1/2020,FY20,52418.18833
2020,2,70,374,14,3,25,28,70,2,29,63,94,131,295,-5,5156.6,2/1/2020,Feb,LA 70,5/1/2020,FY20,9198.735
2020,2,71,8438,515,259,934,402,2110,248,958,926,2132,3201,7443,69,95716.98,2/1/2020,Feb,LA 71,5/1/2020,FY20,135206.8033
2020,2,73,12740,908,210,598,859,2575,199,629,1891,2719,5591,10885,-49,129204.95,2/1/2020,Feb,LA 73,5/1/2020,FY20,276108.0617
2020,2,74,1100,87,26,104,59,276,25,104,135,264,416,956,-1,16395.4,2/1/2020,Feb,LA 74,5/1/2020,FY20,19711.575
2020,2,77,39626,2897,795,6094,595,10381,770,6415,1408,8593,16427,35401,-104,548715.5,2/1/2020,Feb,LA 77,5/1/2020,FY20,205584.4267
2020,2,89,4248,339,152,634,69,1194,151,663,193,1007,1755,3956,29,52179.64,2/1/2020,Feb,LA 89,5/1/2020,FY20,28180.25167
2020,2,90,5023,315,63,612,194,1184,60,631,405,1096,1983,4263,30,56228.97,2/1/2020,Feb,LA 90,5/1/2020,FY20,59134.725
2020,2,95,1615,123,50,90,113,376,50,103,260,413,584,1373,-1,23546.95,2/1/2020,Feb,LA 95,5/1/2020,FY20,37963.03333
2020,2,100,6722,575,153,626,374,1728,147,617,924,1688,2545,5961,-38,94362.63,2/1/2020,Feb,LA 100,5/1/2020,FY20,134914.78
2020,2,105,875,74,19,32,56,181,18,33,126,177,421,779,-10,13359.85,2/1/2020,Feb,LA 105,5/1/2020,FY20,18397.47
2020,2,108,3966,278,81,261,317,937,80,269,706,1055,1528,3520,-14,51075.2,2/1/2020,Feb,LA 108,5/1/2020,FY20,103084.2367
2020,2,110,821,71,14,54,39,178,15,58,91,164,372,714,-3,12245.1,2/1/2020,Feb,LA 110,5/1/2020,FY20,13287.06167
2020,2,126,835,70,20,47,57,194,21,51,132,204,395,793,15,13861.64,2/1/2020,Feb,LA 126,5/1/2020,FY20,19273.54
2020,2,130,49814,3735,1312,3204,3614,11865,1253,3278,7912,12443,18487,42795,-90,712108.8,2/1/2020,Feb,LA 130,5/1/2020,FY20,1155244.307
2020,2,132,7054,508,135,766,341,1750,133,795,711,1639,2554,5943,111,94077.69,2/1/2020,Feb,LA 132,5/1/2020,FY20,103814.295
2017,1,1,37450,2280,989,3611,672,7552,1046,3278,2178,6502,12776,26830,-58,352009.6,1/1/2017,Jan,LA 1,4/1/2017,FY17,318013.41
2017,1,3,31500,2131,280,3096,874,6381,285,2897,2249,5431,13075,24887,127,302625.92,1/1/2017,Jan,LA 3,4/1/2017,FY17,328380.2383
2017,1,4,1500,114,16,55,82,267,16,75,182,273,690,1230,22,20467.2,1/1/2017,Jan,LA 4,4/1/2017,FY17,26574.12333
2017,1,5,9450,664,165,854,314,1997,171,785,874,1830,3700,7527,114,101162.88,1/1/2017,Jan,LA 5,4/1/2017,FY17,127614.1967
2017,1,7,106250,6491,2047,14251,1907,24696,2205,12697,6826,21728,37162,83586,292,962910.72,1/1/2017,Jan,LA 7,4/1/2017,FY17,996675.6367
2017,1,10,3900,285,76,132,232,725,83,149,516,748,1305,2778,8,39114.24,1/1/2017,Jan,LA 10,4/1/2017,FY17,75342.02
2017,1,11,6700,532,139,607,349,1627,149,553,817,1519,2517,5663,59,70674.24,1/1/2017,Jan,LA 11,4/1/2017,FY17,119291.5317
