Date,Total_Participants,Total_Women,Total_Infants,Total_Children,Project,Year,Local_Agency,Month,Approved_Caseload,Pregnant_Women,Full_Breastfed_Women,Partial_Breastfed_Women,Postpartum_Women,Full_Breastfed_Infants,Partial_Breastfed_Infants,Full_Formula_Fed_Infants,MtM_Caseload_Difference,Gen_Admin_Money,Fiscal_Month,Time_Shift,Fiscal_Year,FFF_Infants_Est
2016-06-01,3881,1105,1183,1593,40,2016,LA 40,6,5100,387,56,355,307,63,356,764,60,54217.57,Jun,2016-09-01,FY16,111552.913333333
2016-06-01,39713,10295,10192,19226,41,2016,LA 41,6,49350,3850,840,3032,2573,871,2972,6349,359,453919.59,Jun,2016-09-01,FY16,927028.071666667
2016-06-01,6743,1799,1786,3158,42,2016,LA 42,6,8600,609,322,579,289,356,546,884,6,92109.38,Jun,2016-09-01,FY16,129074.313333333
2016-06-01,1185,302,294,589,43,2016,LA 43,6,1500,129,22,65,86,21,58,215,20,19576.2,Jun,2016-09-01,FY16,31392.5083333333
2016-06-01,2549,590,617,1342,44,2016,LA 44,6,2800,250,56,79,205,66,79,472,37,40478.12,Jun,2016-09-01,FY16,68917.5066666667
2016-06-01,5612,1598,1528,2486,46,2016,LA 46,6,7600,588,177,515,318,196,433,899,52,76659.92,Jun,2016-09-01,FY16,131264.488333333
2016-06-01,56116,15365,14783,25968,48,2016,LA 48,6,69700,5211,1049,5930,3175,1099,6164,7520,464,641405.88,Jun,2016-09-01,FY16,1098007.73333333
2016-06-01,815,168,196,451,49,2016,LA 49,6,1050,74,3,7,84,4,57,135,-2,13463.8,Jun,2016-09-01,FY16,19711.575
2016-06-01,3333,864,919,1550,51,2016,LA 51,6,3400,323,81,160,300,89,182,648,105,46562.01,Jun,2016-09-01,FY16,94615.56
2016-06-01,1203,339,314,550,53,2016,LA 53,6,1550,121,27,150,41,30,81,203,-3,19873.56,Jun,2016-09-01,FY16,29640.3683333333
2016-06-01,47757,13189,12852,21716,54,2016,LA 54,6,60900,4411,1203,4830,2745,1295,4390,7167,20,561144.75,Jun,2016-09-01,FY16,1046465.615
2016-06-01,3660,947,988,1725,56,2016,LA 56,6,4750,378,107,215,247,116,223,649,26,58120.8,Jun,2016-09-01,FY16,94761.5716666667
2016-06-01,3252,851,841,1560,58,2016,LA 58,6,3800,388,70,157,236,79,154,608,22,45430.44,Jun,2016-09-01,FY16,88775.0933333333
2016-06-01,3838,1085,1003,1750,59,2016,LA 59,6,3850,477,78,340,190,90,320,593,117,48742.6,Jun,2016-09-01,FY16,86584.9183333333
2016-06-01,1262,344,328,590,60,2016,LA 60,6,1600,136,28,97,83,32,93,203,31,20848.24,Jun,2016-09-01,FY16,29640.3683333333
2016-06-01,1758,432,450,876,61,2016,LA 61,6,2400,181,38,69,144,40,55,355,50,29042.16,Jun,2016-09-01,FY16,51834.1416666667
2016-06-01,1379,378,370,631,62,2016,LA 62,6,1650,185,43,38,112,47,40,283,-30,22781.08,Jun,2016-09-01,FY16,41321.3016666667
2016-06-01,1120,296,326,498,63,2016,LA 63,6,1500,104,31,54,107,34,69,223,2,18502.4,Jun,2016-09-01,FY16,32560.6016666667
2016-06-01,1444,348,365,731,64,2016,LA 64,6,1800,152,47,38,111,52,38,275,16,24316.96,Jun,2016-09-01,FY16,40153.2083333333
2016-06-01,2085,551,672,862,65,2016,LA 65,6,2800,216,37,28,270,42,36,594,36,29127.45,Jun,2016-09-01,FY16,86730.93
2016-06-01,1652,405,451,796,67,2016,LA 67,6,2100,166,26,73,140,25,80,346,-16,27291.04,Jun,2016-09-01,FY16,50520.0366666667
2016-06-01,2505,634,660,1211,69,2016,LA 69,6,2850,255,83,123,173,85,115,460,38,40581,Jun,2016-09-01,FY16,67165.3666666667
2016-06-01,425,91,117,217,70,2016,LA 70,6,750,37,3,6,45,3,15,99,-5,7157,Jun,2016-09-01,FY16,14455.155
2016-06-01,9321,2455,2430,4436,71,2016,LA 71,6,12450,703,308,1063,381,329,1024,1077,131,109521.75,Jun,2016-09-01,FY16,157254.565
2016-06-01,12749,3071,3148,6530,73,2016,LA 73,6,13750,1319,279,569,904,301,525,2322,78,145721.07,Jun,2016-09-01,FY16,339039.09
2016-06-01,1091,312,281,498,74,2016,LA 74,6,1250,132,34,78,68,42,57,182,13,18023.32,Jun,2016-09-01,FY16,26574.1233333333
2016-06-01,33616,9020,9016,15580,76,2016,LA 76,6,41500,3201,1043,2770,2006,1145,2421,5450,-104,573152.8,Jun,2016-09-01,FY16,795763.583333333
2016-06-01,39728,11335,9394,18999,77,2016,LA 77,6,42500,3795,917,5674,949,943,4814,3637,-112,593139.04,Jun,2016-09-01,FY16,531044.431666667
2016-06-01,4540,1313,1094,2133,89,2016,LA 89,6,6050,421,216,620,56,224,606,264,77,57658,Jun,2016-09-01,FY16,38547.08
2016-06-01,5088,1434,1194,2460,90,2016,LA 90,6,5850,486,133,634,181,144,588,462,27,61412.16,Jun,2016-09-01,FY16,67457.39
2016-06-01,1441,415,427,599,95,2016,LA 95,6,2100,151,45,114,105,48,121,258,-37,23805.32,Jun,2016-09-01,FY16,37671.01
2016-06-01,7092,1951,1862,3279,100,2016,LA 100,6,8600,652,146,734,419,167,663,1032,-51,108153,Jun,2016-09-01,FY16,150684.04
2016-06-01,967,202,227,538,105,2016,LA 105,6,1100,81,25,40,56,30,35,162,5,15974.84,Jun,2016-09-01,FY16,23653.89
2016-06-01,2420,578,604,1238,107,2016,LA 107,6,3400,244,63,103,168,69,132,403,32,38429.6,Jun,2016-09-01,FY16,58842.7016666667
2016-06-01,4806,1268,1285,2253,108,2016,LA 108,6,6200,467,84,353,364,91,322,872,32,64112.04,Jun,2016-09-01,FY16,127322.173333333
2016-06-01,843,231,217,395,110,2016,LA 110,6,1100,87,17,92,35,19,59,139,29,13926.36,Jun,2016-09-01,FY16,20295.6216666667
2016-06-01,858,226,224,408,126,2016,LA 126,6,1000,100,23,43,60,25,48,151,39,14174.16,Jun,2016-09-01,FY16,22047.7616666667
2017-06-01,25355,7195,6140,12020,1,2017,LA 1,6,37450,2294,946,3369,586,985,3083,2072,-222,332657.6,Jun,2017-09-01,FY17,302536.173333333
2017-06-01,24727,6352,5193,13182,3,2017,LA 3,6,31500,2381,281,2888,802,311,2804,2078,231,300680.32,Jun,2017-09-01,FY17,303412.243333333
2017-06-01,1170,262,251,657,4,2017,LA 4,6,1500,122,19,43,78,20,66,165,-6,19468.8,Jun,2017-09-01,FY17,24091.925
2017-06-01,7266,1911,1727,3628,5,2017,LA 5,6,9450,642,155,900,214,160,851,716,28,97655.04,Jun,2017-09-01,FY17,104544.353333333
2017-06-01,80720,23950,21037,35733,7,2017,LA 7,6,106250,6539,1774,13912,1725,1922,12554,6561,126,929894.4,Jun,2017-09-01,FY17,957982.545
2017-06-01,2785,731,779,1275,10,2017,LA 10,6,3900,285,83,158,205,89,178,512,3,39212.8,Jun,2017-09-01,FY17,74757.9733333333
2017-06-01,5429,1569,1484,2376,11,2017,LA 11,6,6700,519,123,646,281,127,609,748,-13,67753.92,Jun,2017-09-01,FY17,109216.726666667
2017-06-01,65691,16509,13065,36117,12,2017,LA 12,6,81900,5975,862,8204,1468,926,8050,4089,52,840844.8,Jun,2017-09-01,FY17,597041.705
2017-06-01,23954,6028,5191,12735,13,2017,LA 13,6,30250,2381,165,2510,972,179,2293,2719,26,383264,Jun,2017-09-01,FY17,397005.721666667
2017-06-01,30791,7884,7434,15473,17,2017,LA 17,6,34400,2928,506,3101,1349,521,2988,3925,134,349477.85,Jun,2017-09-01,FY17,573095.791666667
2017-06-01,2856,708,618,1530,19,2017,LA 19,6,3600,283,33,279,113,35,239,344,28,43868.16,Jun,2017-09-01,FY17,50228.0133333333
2017-06-01,4409,1019,1052,2338,20,2017,LA 20,6,7200,385,117,251,266,121,213,718,27,70544,Jun,2017-09-01,FY17,104836.376666667
2017-06-01,3360,860,910,1590,21,2017,LA 21,6,4600,369,120,121,250,132,145,633,-38,47308.8,Jun,2017-09-01,FY17,92425.385
2017-06-01,6721,1701,1875,3145,22,2017,LA 22,6,8050,734,124,294,549,137,285,1453,81,90330.24,Jun,2017-09-01,FY17,212154.951666667
2017-06-01,4020,1074,854,2092,24,2017,LA 24,6,4550,387,42,544,101,50,544,260,-15,61747.2,Jun,2017-09-01,FY17,37963.0333333333
2017-06-01,67102,18315,16118,32669,26,2017,LA 26,6,84000,6141,871,8930,2373,936,8647,6535,198,794487.68,Jun,2017-09-01,FY17,954186.241666667
2017-06-01,21180,5682,5957,9541,27,2017,LA 27,6,23700,2179,597,1312,1594,664,1114,4179,9,363237,Jun,2017-09-01,FY17,610182.755
2017-06-01,1785,434,437,914,28,2017,LA 28,6,2350,146,41,154,93,41,137,259,-13,23990.4,Jun,2017-09-01,FY17,37817.0216666667
2017-06-01,14085,3651,3482,6952,29,2017,LA 29,6,15100,1134,335,1671,511,344,1609,1529,4,211838.4,Jun,2017-09-01,FY17,223251.838333333
2017-06-01,3306,937,901,1468,30,2017,LA 30,6,3750,370,39,328,200,46,275,580,64,46548.48,Jun,2017-09-01,FY17,84686.7666666667
2017-06-01,15644,4007,3785,7852,31,2017,LA 31,6,18900,1556,579,1118,754,617,1060,2108,64,200243.2,Jun,2017-09-01,FY17,307792.593333333
2017-06-01,35424,8531,8176,18717,33,2017,LA 33,6,48200,3165,994,2507,1865,1037,2687,4452,36,453427.2,Jun,2017-09-01,FY17,650043.94
2017-06-01,3511,996,1042,1473,34,2017,LA 34,6,4450,415,125,130,326,139,124,779,63,49434.88,Jun,2017-09-01,FY17,113743.088333333
2017-06-01,9120,2388,2499,4233,35,2017,LA 35,6,14500,726,288,914,460,292,876,1331,22,107980.8,Jun,2017-09-01,FY17,194341.528333333
2017-06-01,8255,2115,2160,3980,36,2017,LA 36,6,9850,744,368,547,456,398,472,1290,72,113588.8,Jun,2017-09-01,FY17,188355.05
2017-06-01,3926,987,1092,1847,37,2017,LA 37,6,5150,385,77,147,378,85,153,854,-59,62816,Jun,2017-09-01,FY17,124693.963333333
2017-06-01,4402,1236,1157,2009,38,2017,LA 38,6,5400,476,81,421,258,86,337,734,96,61980.16,Jun,2017-09-01,FY17,107172.563333333
2017-06-01,27264,6993,6476,13795,39,2017,LA 39,6,29800,2610,651,2358,1374,690,2298,3488,-45,401326.08,Jun,2017-09-01,FY17,509288.693333333
2017-06-01,3946,1069,1127,1750,40,2017,LA 40,6,5100,428,65,280,296,65,262,800,165,55559.68,Jun,2017-09-01,FY17,116809.333333333
2017-06-01,38434,9775,9719,18940,41,2017,LA 41,6,49350,3540,761,3076,2398,816,3031,5872,336,442759.68,Jun,2017-09-01,FY17,857380.506666667
2017-06-01,6395,1619,1633,3143,42,2017,LA 42,6,8600,513,268,565,273,282,533,818,-34,87995.2,Jun,2017-09-01,FY17,119437.543333333
2017-06-01,1142,264,275,603,43,2017,LA 43,6,1500,106,22,68,68,21,72,182,-4,19002.88,Jun,2017-09-01,FY17,26574.1233333333
2017-06-01,2414,525,588,1301,44,2017,LA 44,6,2800,206,58,83,178,62,74,452,-14,38624,Jun,2017-09-01,FY17,65997.2733333333
2017-06-01,5573,1610,1545,2418,46,2017,LA 46,6,7600,528,186,618,278,196,499,850,89,76684.48,Jun,2017-09-01,FY17,124109.916666667
2017-06-01,53847,14682,14070,25095,48,2017,LA 48,6,69700,4719,1086,6105,2772,1148,6194,6728,-82,637548.48,Jun,2017-09-01,FY17,982366.493333333
2017-06-01,825,160,192,473,49,2017,LA 49,6,1050,83,2,2,73,5,70,117,9,13728,Jun,2017-09-01,FY17,17083.365
2017-06-01,3115,792,775,1548,51,2017,LA 51,6,3400,335,57,169,231,63,184,528,-6,43859.2,Jun,2017-09-01,FY17,77094.16
2017-06-01,1255,379,311,565,53,2017,LA 53,6,1550,123,31,193,32,31,84,196,47,20883.2,Jun,2017-09-01,FY17,28618.2866666667
2017-06-01,45404,12707,12459,20238,54,2017,LA 54,6,60900,4080,1146,4977,2504,1232,4599,6628,444,537583.36,Jun,2017-09-01,FY17,967765.326666667
2017-06-01,3434,903,955,1576,56,2017,LA 56,6,4750,362,108,181,252,121,192,642,32,54944,Jun,2017-09-01,FY17,93739.49
2017-06-01,2952,743,767,1442,58,2017,LA 58,6,3800,306,69,150,218,74,158,535,-30,41564.16,Jun,2017-09-01,FY17,78116.2416666667
2017-06-01,3928,1038,985,1905,59,2017,LA 59,6,4000,432,91,311,204,99,312,574,16,50278.4,Jun,2017-09-01,FY17,83810.6966666667
2017-06-01,1202,321,321,560,60,2017,LA 60,6,1600,120,37,75,89,39,63,219,-7,20001.28,Jun,2017-09-01,FY17,31976.555
2017-06-01,1674,375,409,890,61,2017,LA 61,6,2400,154,30,62,129,31,54,324,-45,27855.36,Jun,2017-09-01,FY17,47307.78
2017-06-01,1377,345,416,616,62,2017,LA 62,6,1650,147,38,51,109,39,57,320,-13,22913.28,Jun,2017-09-01,FY17,46723.7333333333
2017-06-01,996,257,281,458,63,2017,LA 63,6,1500,94,27,55,81,29,64,188,9,16573.44,Jun,2017-09-01,FY17,27450.1933333333
2017-06-01,1438,365,417,656,64,2017,LA 64,6,1800,140,56,60,109,65,56,296,-27,24388.48,Jun,2017-09-01,FY17,43219.4533333333
2017-06-01,1905,506,620,779,65,2017,LA 65,6,2800,207,30,19,250,33,21,566,51,26822.4,Jun,2017-09-01,FY17,82642.6033333333
2017-06-01,1591,394,437,760,67,2017,LA 67,6,2100,153,17,83,141,18,79,340,15,26474.24,Jun,2017-09-01,FY17,49643.9666666667
2017-06-01,2514,607,596,1311,69,2017,LA 69,6,2850,278,52,135,142,63,148,385,8,41028.48,Jun,2017-09-01,FY17,56214.4916666667
2017-06-01,388,91,120,177,70,2017,LA 70,6,750,37,7,6,41,7,26,87,-24,6580.48,Jun,2017-09-01,FY17,12703.015
2017-06-01,8893,2319,2310,4264,71,2017,LA 71,6,12450,618,277,1041,383,296,975,1039,-29,110984.64,Jun,2017-09-01,FY17,151706.121666667
2017-06-01,12313,2888,3087,6338,73,2017,LA 73,6,13750,1178,278,607,825,291,561,2235,43,141845.76,Jun,2017-09-01,FY17,326336.075
2017-06-01,1086,290,300,496,74,2017,LA 74,6,1250,104,40,83,63,46,65,189,32,18071.04,Jun,2017-09-01,FY17,27596.205
2017-06-01,30970,8079,8236,14655,76,2017,LA 76,6,41500,2767,950,2532,1830,1008,2188,5040,-93,531135.5,Jun,2017-09-01,FY17,735898.8
2017-06-01,40303,11038,9249,20016,77,2017,LA 77,6,42500,3618,863,5614,943,912,4772,3565,293,606157.12,Jun,2017-09-01,FY17,520531.591666667
2017-06-01,4095,1214,1012,1869,89,2017,LA 89,6,6050,342,207,639,26,218,637,157,-1,52416,Jun,2017-09-01,FY17,22923.8316666667
2017-06-01,4962,1425,1160,2377,90,2017,LA 90,6,5850,527,104,606,188,111,589,460,95,60337.92,Jun,2017-09-01,FY17,67165.3666666667
2017-06-01,1579,429,490,660,95,2017,LA 95,6,2100,131,59,131,108,67,140,283,33,26274.56,Jun,2017-09-01,FY17,41321.3016666667
2017-06-01,6538,1810,1789,2939,100,2017,LA 100,6,8600,563,162,705,380,169,658,962,-93,100423.68,Jun,2017-09-01,FY17,140463.223333333
2017-06-01,877,170,193,514,105,2017,LA 105,6,1100,60,25,25,60,29,24,140,8,14593.28,Jun,2017-09-01,FY17,20441.6333333333
2017-06-01,2402,599,627,1176,107,2017,LA 107,6,3400,231,70,134,164,71,128,428,-36,38432,Jun,2017-09-01,FY17,62492.9933333333
2017-06-01,4178,1113,1149,1916,108,2017,LA 108,6,6200,408,88,298,319,97,340,712,-96,58826.24,Jun,2017-09-01,FY17,103960.306666667
2017-06-01,829,207,195,427,110,2017,LA 110,6,1100,69,16,92,30,17,65,113,-10,13794.56,Jun,2017-09-01,FY17,16499.3183333333
2017-06-01,812,182,219,411,126,2017,LA 126,6,1000,66,21,43,52,19,37,163,-14,13511.68,Jun,2017-09-01,FY17,23799.9016666667
2017-06-01,7607,1990,1873,3744,132,2017,LA 132,6,8350,702,194,715,379,212,688,973,69,116843.52,Jun,2017-09-01,FY17,142069.351666667
2018-06-01,23183,6360,5859,10964,1,2018,LA 1,6,37450,1962,832,2985,581,782,3092,1985,134,333835.2,Jun,2018-09-01,FY18,289833.158333333
2018-06-01,21359,5554,4743,11062,3,2018,LA 3,6,31500,1921,278,2548,807,263,2495,1985,-52,287064.96,Jun,2018-09-01,FY18,289833.158333333
2018-06-01,1014,235,220,559,4,2018,LA 4,6,1500,100,20,58,57,17,86,117,21,16872.96,Jun,2018-09-01,FY18,17083.365
2018-06-01,6377,1822,1622,2933,5,2018,LA 5,6,9450,600,162,719,341,147,755,720,85,85706.88,Jun,2018-09-01,FY18,105128.4
2018-06-01,74879,22360,19761,32758,7,2018,LA 7,6,106250,6079,1516,12899,1866,1616,11588,6557,-170,862606.08,Jun,2018-09-01,FY18,957398.498333333
2018-06-01,2546,727,718,1101,10,2018,LA 10,6,3900,271,76,191,189,72,177,469,16,35847.68,Jun,2018-09-01,FY18,68479.4716666667
2018-06-01,4367,1241,1266,1860,11,2018,LA 11,6,6700,370,87,468,316,82,468,716,-17,57295.04,Jun,2018-09-01,FY18,104544.353333333
2018-06-01,60779,15651,12118,33010,12,2018,LA 12,6,81900,5666,717,7847,1421,760,7648,3710,-751,777971.2,Jun,2018-09-01,FY18,541703.283333333
2018-06-01,21509,5427,4823,11259,13,2018,LA 13,6,30250,1983,171,2309,964,161,2344,2318,77,344144,Jun,2018-09-01,FY18,338455.043333333
2018-06-01,26871,7043,6724,13104,17,2018,LA 17,6,34400,2214,396,3112,1321,381,3126,3217,-23,304985.85,Jun,2018-09-01,FY18,469719.531666667
2018-06-01,2592,664,573,1355,19,2018,LA 19,6,3600,250,29,231,154,29,246,298,71,39813.12,Jun,2018-09-01,FY18,43511.4766666667
2018-06-01,4022,977,977,2068,20,2018,LA 20,6,7200,415,81,213,268,86,169,722,-49,64352,Jun,2018-09-01,FY18,105420.423333333
2018-06-01,3158,822,882,1454,21,2018,LA 21,6,4600,326,95,153,248,105,170,607,22,44464.64,Jun,2018-09-01,FY18,88629.0816666667
2018-06-01,6699,1838,1931,2930,22,2018,LA 22,6,8050,685,160,437,556,161,447,1323,113,102896.64,Jun,2018-09-01,FY18,193173.435
2018-06-01,3723,1024,847,1852,24,2018,LA 24,6,4550,341,29,555,99,27,578,242,-3,59568,Jun,2018-09-01,FY18,35334.8233333333
2018-06-01,57522,16206,14755,26561,26,2018,LA 26,6,84000,4794,807,8011,2594,769,8124,5862,-393,681060.48,Jun,2018-09-01,FY18,855920.39
2018-06-01,20144,5495,5632,9017,27,2018,LA 27,6,23700,2037,567,1392,1499,610,1104,3918,-520,345469.6,Jun,2018-09-01,FY18,572073.71
2018-06-01,1456,327,317,812,28,2018,LA 28,6,2350,127,26,112,62,25,100,192,-53,19568.64,Jun,2018-09-01,FY18,28034.24
2018-06-01,13803,3752,3539,6512,29,2018,LA 29,6,15100,1112,320,1785,535,301,1727,1511,-13,207597.12,Jun,2018-09-01,FY18,220623.628333333
2018-06-01,2796,810,833,1153,30,2018,LA 30,6,3750,274,40,285,211,39,307,487,-116,39367.68,Jun,2018-09-01,FY18,71107.6816666667
2018-06-01,13998,3724,3593,6681,31,2018,LA 31,6,18900,1389,499,977,859,486,1024,2083,229,179174.4,Jun,2018-09-01,FY18,304142.301666667
2018-06-01,32815,7908,7462,17445,33,2018,LA 33,6,48200,2818,865,2485,1740,845,2710,3907,-1189,420032,Jun,2018-09-01,FY18,570467.581666667
2018-06-01,3460,959,1018,1483,34,2018,LA 34,6,4450,360,145,158,296,140,164,714,122,48716.8,Jun,2018-09-01,FY18,104252.33
2018-06-01,8068,2248,2309,3511,35,2018,LA 35,6,14500,664,236,916,432,225,911,1173,69,100688.64,Jun,2018-09-01,FY18,171271.685
2018-06-01,7685,2046,2113,3526,36,2018,LA 36,6,9850,679,328,555,484,324,549,1240,67,105745.6,Jun,2018-09-01,FY18,181054.466666667
2018-06-01,3470,938,1009,1523,37,2018,LA 37,6,5150,376,65,130,367,64,147,798,7,56630.4,Jun,2018-09-01,FY18,116517.31
2018-06-01,3450,1009,1006,1435,38,2018,LA 38,6,5400,361,74,292,282,71,318,617,113,48576,Jun,2018-09-01,FY18,90089.1983333333
2018-06-01,24415,6288,6011,12116,39,2018,LA 39,6,29800,2187,532,2122,1447,515,2186,3310,129,359388.8,Jun,2018-09-01,FY18,483298.616666667
2018-06-01,3324,913,1027,1384,40,2018,LA 40,6,5100,305,42,243,323,40,244,743,-120,46801.92,Jun,2018-09-01,FY18,108486.668333333
2018-06-01,32014,8497,8449,15068,41,2018,LA 41,6,49350,2932,654,2701,2210,623,2710,5116,609,368801.28,Jun,2018-09-01,FY18,746995.686666667
2018-06-01,6020,1533,1624,2863,42,2018,LA 42,6,8600,459,270,469,335,266,507,851,52,82835.2,Jun,2018-09-01,FY18,124255.928333333
2018-06-01,1041,243,260,538,43,2018,LA 43,6,1500,101,17,101,24,17,108,135,20,17322.24,Jun,2018-09-01,FY18,19711.575
2018-06-01,2107,440,487,1180,44,2018,LA 44,6,2800,180,22,71,167,21,66,400,61,33712,Jun,2018-09-01,FY18,58404.6666666667
2018-06-01,4788,1372,1319,2097,46,2018,LA 46,6,7600,431,145,520,276,139,446,734,-318,65882.88,Jun,2018-09-01,FY18,107172.563333333
2018-06-01,42940,12009,11775,19156,48,2018,LA 48,6,69700,3583,818,5269,2339,780,5337,5658,-941,508409.6,Jun,2018-09-01,FY18,826134.01
2018-06-01,824,196,197,431,49,2018,LA 49,6,1050,77,5,31,83,4,71,122,1,13711.36,Jun,2018-09-01,FY18,17813.4233333333
2018-06-01,2446,664,653,1129,51,2018,LA 51,6,3400,255,54,153,202,51,156,446,30,34439.68,Jun,2018-09-01,FY18,65121.2033333333
2018-06-01,1200,321,327,552,53,2018,LA 53,6,1550,118,28,135,40,26,127,174,19,19968,Jun,2018-09-01,FY18,25406.03
2018-06-01,36523,10218,10583,15722,54,2018,LA 54,6,60900,3035,815,4058,2310,767,3985,5831,719,432432.32,Jun,2018-09-01,FY18,851394.028333333
2018-06-01,3278,850,913,1515,56,2018,LA 56,6,4750,284,94,215,257,102,222,589,15,52448,Jun,2018-09-01,FY18,86000.8716666667
2018-06-01,2402,614,609,1179,58,2018,LA 58,6,3800,251,59,122,182,54,109,446,-251,33820.16,Jun,2018-09-01,FY18,65121.2033333333
2018-06-01,4101,1126,1102,1873,59,2018,LA 59,6,4000,447,87,342,250,86,356,660,142,52492.8,Jun,2018-09-01,FY18,96367.7
2018-06-01,1188,328,337,523,60,2018,LA 60,6,1600,101,38,96,93,36,90,211,22,19768.32,Jun,2018-09-01,FY18,30808.4616666667
2018-06-01,1586,400,379,807,61,2018,LA 61,6,2400,178,45,66,111,42,59,278,-84,26391.04,Jun,2018-09-01,FY18,40591.2433333333
2018-06-01,1154,320,328,506,62,2018,LA 62,6,1650,118,37,47,118,37,49,242,-17,19202.56,Jun,2018-09-01,FY18,35334.8233333333
2018-06-01,881,226,233,422,63,2018,LA 63,6,1500,76,27,49,74,28,61,144,-45,14659.84,Jun,2018-09-01,FY18,21025.68
2018-06-01,1332,330,372,630,64,2018,LA 64,6,1800,124,43,69,94,39,72,261,-14,22590.72,Jun,2018-09-01,FY18,38109.045
2018-06-01,1914,532,627,755,65,2018,LA 65,6,2800,195,38,41,258,32,43,552,27,28174.08,Jun,2018-09-01,FY18,80598.44
2018-06-01,1482,357,410,715,67,2018,LA 67,6,2100,131,20,104,102,18,106,286,65,24660.48,Jun,2018-09-01,FY18,41759.3366666667
2018-06-01,2215,558,565,1092,69,2018,LA 69,6,2850,231,56,132,139,55,148,362,50,36148.8,Jun,2018-09-01,FY18,52856.2233333333
2018-06-01,315,75,83,157,70,2018,LA 70,6,750,34,5,7,29,6,20,57,-17,5342.4,Jun,2018-09-01,FY18,8322.665
2018-06-01,7752,2060,2190,3502,71,2018,LA 71,6,12450,500,246,970,344,234,964,992,-125,96744.96,Jun,2018-09-01,FY18,144843.573333333
2018-06-01,11600,2801,2960,5839,73,2018,LA 73,6,13750,1061,253,627,860,235,674,2051,322,133632,Jun,2018-09-01,FY18,299469.928333333
2018-06-01,973,266,257,450,74,2018,LA 74,6,1250,110,34,56,66,36,55,166,-3,16190.72,Jun,2018-09-01,FY18,24237.9366666667
2018-06-01,28413,7482,7707,13224,76,2018,LA 76,6,41500,2556,858,2310,1758,928,2054,4725,-11,487282.95,Jun,2018-09-01,FY18,689905.125
2018-06-01,37349,10317,8805,18227,77,2018,LA 77,6,42500,3153,795,5383,986,768,5448,2589,-833,561728.96,Jun,2018-09-01,FY18,378024.205
2018-06-01,3558,1058,899,1601,89,2018,LA 89,6,6050,293,172,555,38,159,582,158,29,45542.4,Jun,2018-09-01,FY18,23069.8433333333
2018-06-01,4506,1237,1163,2106,90,2018,LA 90,6,5850,367,92,598,180,84,582,497,-8,54792.96,Jun,2018-09-01,FY18,72567.7983333333
2018-06-01,1391,367,414,610,95,2018,LA 95,6,2100,106,51,88,122,50,102,262,41,23591.36,Jun,2018-09-01,FY18,38255.0566666667
2018-06-01,6325,1755,1607,2963,100,2018,LA 100,6,8600,604,134,714,303,153,663,791,28,97152,Jun,2018-09-01,FY18,115495.228333333
2018-06-01,785,170,181,434,105,2018,LA 105,6,1100,57,26,28,59,26,31,124,0,13062.4,Jun,2018-09-01,FY18,18105.4466666667
2018-06-01,1934,471,532,931,107,2018,LA 107,6,3400,155,47,94,175,46,82,404,3,30944,Jun,2018-09-01,FY18,58988.7133333333
2018-06-01,3710,955,1044,1711,108,2018,LA 108,6,6200,332,91,273,259,91,290,663,20,52236.8,Jun,2018-09-01,FY18,96805.735
2018-06-01,760,194,194,372,110,2018,LA 110,6,1100,63,15,57,59,15,64,115,13,12646.4,Jun,2018-09-01,FY18,16791.3416666667
2018-06-01,829,209,213,407,126,2018,LA 126,6,1000,80,18,47,64,18,52,143,9,13794.56,Jun,2018-09-01,FY18,20879.6683333333
2018-06-01,6606,1744,1701,3161,132,2018,LA 132,6,8350,575,172,618,379,166,648,887,51,101468.16,Jun,2018-09-01,FY18,129512.348333333
2019-06-01,22796,6547,5593,10656,1,2019,LA 1,6,37450,1937,774,3236,600,733,3258,1602,-3,338292.64,Jun,2019-09-01,FY19,233910.69
2019-06-01,20513,5300,4623,10590,3,2019,LA 3,6,31500,1911,299,2281,809,280,2346,1997,154,284105.05,Jun,2019-09-01,FY19,291585.298333333
2019-06-01,929,211,196,522,4,2019,LA 4,6,1500,91,14,52,54,15,52,129,-11,15616.49,Jun,2019-09-01,FY19,18835.505
2019-06-01,5750,1595,1504,2651,5,2019,LA 5,6,9450,540,117,639,299,108,687,709,17,79637.5,Jun,2019-09-01,FY19,103522.271666667
2019-06-01,63604,18870,17827,26907,7,2019,LA 7,6,106250,4999,1216,10901,1754,1143,11287,5397,174,754979.48,Jun,2019-09-01,FY19,788024.965
2019-06-01,2355,705,698,952,10,2019,LA 10,6,3900,232,71,223,179,63,217,418,-37,34171.05,Jun,2019-09-01,FY19,61032.8766666667
2019-06-01,3962,1204,1166,1592,11,2019,LA 11,6,6700,371,82,481,270,80,526,560,52,53566.24,Jun,2019-09-01,FY19,81766.5333333333
2019-06-01,53212,14011,11520,27681,12,2019,LA 12,6,81900,4906,691,6852,1562,662,7163,3695,167,701866.28,Jun,2019-09-01,FY19,539513.108333333
2019-06-01,20511,5347,4575,10589,13,2019,LA 13,6,30250,2076,131,2271,869,120,2415,2040,173,338226.39,Jun,2019-09-01,FY19,297863.8
2019-06-01,26787,7496,6684,12607,17,2019,LA 17,6,34400,2421,388,3438,1249,357,3574,2753,290,313275.04,Jun,2019-09-01,FY19,401970.118333333
